name,movie,date,rating
Antonio Fragnière,The Lord of the Rings: The Two Towers (2002),2021-01-23,2
Nicolas Gerez,The Lord of the Rings: The Return of the King (2003),2020-07-26,3
Andrea Fragnière,Seven Samurai (1954),2021-04-28,0
Quentin Fragnière,The Lord of the Rings: The Fellowship of the Ring (2001),2021-01-09,2
Mouhssine Milio,Schindler's List (1993),2020-07-03,3
Olivier Philippe Kairouani,The Lord of the Rings: The Two Towers (2002),2021-04-28,1
Arthur Dromard,Star Wars: Episode V - The Empire Strikes Back (1980),2020-12-09,1
Nicolas Rordorf,Seven Samurai (1954),2021-01-25,0
Antonio Terra,"The Good, the Bad and the Ugly (1966)",2020-10-05,3
Frédéric Milio,Seven Samurai (1954),2021-03-23,1
Corentin Pravaz,The Dark Knight (2008),2020-11-03,4
Ericka Terra,"The Good, the Bad and the Ugly (1966)",2020-07-07,2
Sylvain Kunz,The Godfather: Part II (1974),2021-04-18,3
Frédéric Lavanchy,"The Good, the Bad and the Ugly (1966)",2021-01-22,3
Antonio Verdan,The Lord of the Rings: The Two Towers (2002),2020-10-23,2
Sélim Di Marco,The Lord of the Rings: The Fellowship of the Ring (2001),2020-11-16,3
Corentin Bouriche,The Godfather (1972),2021-04-01,3
Corentin La Spada,12 Angry Men (1957),2021-04-14,4
Mélissa Fragnière,The Lord of the Rings: The Fellowship of the Ring (2001),2020-11-04,2
Antonio Bouriche,The Shawshank Redemption (1994),2021-02-12,4
Antonio Terra,Seven (1995),2021-02-09,0
Exupéry Nicolier,Star Wars: Episode V - The Empire Strikes Back (1980),2020-08-12,1
Marie Mérot,Inception (2010),2020-12-22,1
Olivier Philippe Lavanchy,Seven Samurai (1954),2020-09-22,1
Laurence Di Marco,The Dark Knight (2008),2021-03-07,3
Christophe Rami,The Shawshank Redemption (1994),2020-07-08,4
Simon Rordorf,12 Angry Men (1957),2020-07-11,3
Simon Kairouani,Fight Club (1999),2021-03-27,3
Julien Mérot,Pulp Fiction (1994),2020-10-01,3
Simon Gerez,Pulp Fiction (1994),2020-11-28,3
Michelle Kairouani,The Godfather: Part II (1974),2021-03-08,4
Julia Berclaz,The Shawshank Redemption (1994),2020-09-11,4
Yannick Pravaz,Forrest Gump (1994),2021-06-06,2
Laurence Bouriche,Goodfellas (1990),2020-12-17,0
Yannick Olsen,The Shawshank Redemption (1994),2020-09-20,5
Yannick Kairouani,Goodfellas (1990),2020-11-30,1
Mohammed Berclaz,The Lord of the Rings: The Fellowship of the Ring (2001),2020-10-24,3
Georges Rami,Schindler's List (1993),2021-03-13,3
Mélissa Pravaz,The Lord of the Rings: The Fellowship of the Ring (2001),2021-02-22,2
Mouhssine Rossi,Forrest Gump (1994),2020-07-16,1
Sylvain Mérot,Fight Club (1999),2020-11-11,2
Murièle Stella,The Shawshank Redemption (1994),2020-08-28,4
Raphaël Lavanchy,"The Good, the Bad and the Ugly (1966)",2020-07-06,2
Mohammed Gerez,"The Good, the Bad and the Ugly (1966)",2021-05-27,2
Olivier Philippe Zanoun,The Godfather: Part II (1974),2020-09-30,4
Exupéry Nicolier,The Matrix (1999),2020-12-01,2
Mouhssine Rami,12 Angry Men (1957),2020-12-10,4
Enea Kairouani,"The Good, the Bad and the Ugly (1966)",2021-01-07,2
Laurence Verdan,The Shawshank Redemption (1994),2020-07-27,4
Nicolas Nicolier,The Lord of the Rings: The Return of the King (2003),2020-12-14,3
Christophe Pravaz,12 Angry Men (1957),2020-08-19,4
Julia Bouriche,The Shawshank Redemption (1994),2021-06-18,5
Sélim Pravaz,The Lord of the Rings: The Fellowship of the Ring (2001),2020-09-30,2
Michelle Mutti,Pulp Fiction (1994),2020-08-18,3
Thierry Bouriche,The Godfather (1972),2020-08-31,4
Simon Badillo,"The Good, the Bad and the Ugly (1966)",2020-08-28,2
Raphaël Kairouani,Fight Club (1999),2021-05-28,3
Sélim Tristan Kocher,Pulp Fiction (1994),2020-09-01,2
Simon Jacquier,One Flew Over the Cuckoo's Nest (1975),2020-11-15,1
Exupéry Jacquier,The Matrix (1999),2021-04-14,2
Mouhssine Gerez,One Flew Over the Cuckoo's Nest (1975),2020-07-11,1
Manuel Kairouani,The Lord of the Rings: The Two Towers (2002),2020-07-06,1
Mohammed Nicolier,12 Angry Men (1957),2021-06-19,3
Quentin Fragnière,The Lord of the Rings: The Return of the King (2003),2021-05-15,3
Ericka Stella,The Shawshank Redemption (1994),2021-05-07,4
Andrea Badillo,Schindler's List (1993),2021-05-20,4
Frédéric Rossi,The Godfather: Part II (1974),2020-10-22,3
Thierry Rami,The Godfather (1972),2021-04-07,3
Mathieu Dumas,Forrest Gump (1994),2020-08-25,1
Enea Jacquier,The Godfather (1972),2020-11-21,4
Andrea Bouriche,Pulp Fiction (1994),2020-11-28,3
Enea Dromard,The Godfather: Part II (1974),2021-03-27,3
Frédéric Pravaz,The Dark Knight (2008),2020-11-24,4
Mohammed Franco,The Lord of the Rings: The Fellowship of the Ring (2001),2021-02-26,3
Ericka Rordorf,The Godfather: Part II (1974),2020-10-14,3
Raphaël Rordorf,The Lord of the Rings: The Two Towers (2002),2021-06-09,2
Olivier Philippe Dromard,Inception (2010),2020-11-14,2
Manuel Dumas,The Lord of the Rings: The Return of the King (2003),2021-06-04,2
Nicolas Rouge,Seven Samurai (1954),2021-05-03,0
Georges Gerez,"The Good, the Bad and the Ugly (1966)",2020-10-02,3
Julia Mérot,Fight Club (1999),2020-11-04,2
Simon Andoine,The Matrix (1999),2021-06-03,1
Nicolas La Spada,The Shawshank Redemption (1994),2020-08-23,5
Sélim Dumas,Fight Club (1999),2021-03-22,3
Arthur Berclaz,The Shawshank Redemption (1994),2021-02-09,5
Frédéric Kunz,The Shawshank Redemption (1994),2020-12-05,4
Mathieu Franco,Fight Club (1999),2020-07-04,2
Mohammed Dumas,Goodfellas (1990),2021-02-19,0
Olivier Dumas,The Lord of the Rings: The Fellowship of the Ring (2001),2021-03-02,3
Quentin Di Marco,Schindler's List (1993),2021-03-06,4
Sylvain Verdan,Goodfellas (1990),2020-12-02,0
Antonio Rossi,Star Wars: Episode V - The Empire Strikes Back (1980),2021-01-31,2
Frédéric La Spada,The Lord of the Rings: The Return of the King (2003),2020-07-30,2
Manuel Mutti,The Godfather (1972),2020-11-25,3
Julien Kairouani,12 Angry Men (1957),2020-09-14,4
Michelle Mutti,The Godfather (1972),2020-11-15,3
Marie Mérot,The Godfather (1972),2021-05-19,3
Michelle Dromard,The Shawshank Redemption (1994),2021-06-05,4
Sélim Fragnière,The Lord of the Rings: The Fellowship of the Ring (2001),2021-06-14,2
Michelle Olsen,The Lord of the Rings: The Return of the King (2003),2020-12-11,2
Mohammed Tristan Kocher,12 Angry Men (1957),2020-08-17,3
Julia La Spada,The Shawshank Redemption (1994),2020-10-21,5
Manuel Bouriche,The Lord of the Rings: The Two Towers (2002),2021-03-06,1
Raphaël Dumas,One Flew Over the Cuckoo's Nest (1975),2021-05-19,1
Raphaël Rami,Inception (2010),2020-11-24,2
Patrick Tristan Kocher,"The Good, the Bad and the Ugly (1966)",2021-06-20,2
Olivier Philippe Badillo,Forrest Gump (1994),2020-10-08,2
Sélim Berclaz,The Lord of the Rings: The Return of the King (2003),2021-01-12,3
Arthur Berclaz,The Godfather: Part II (1974),2020-09-07,4
Quentin Gerez,Seven (1995),2021-02-08,1
Christophe Olsen,Star Wars: Episode V - The Empire Strikes Back (1980),2021-01-09,1
Exupéry Tristan Kocher,"The Good, the Bad and the Ugly (1966)",2020-12-01,2
Mouhssine Milio,The Godfather: Part II (1974),2020-12-17,3
Antonio Verdan,The Dark Knight (2008),2021-05-14,4
Olivier Philippe Rouge,Star Wars: Episode V - The Empire Strikes Back (1980),2021-04-12,1
Patrick Rouge,Fight Club (1999),2020-07-01,2
Mathieu Olsen,Forrest Gump (1994),2020-12-04,1
Exupéry Tristan Kocher,The Godfather: Part II (1974),2021-04-03,3
Raphaël Badillo,One Flew Over the Cuckoo's Nest (1975),2020-10-27,1
Simon Rouge,The Lord of the Rings: The Two Towers (2002),2020-09-16,1
Nicolas Rouge,Fight Club (1999),2020-12-04,3
Julia Mutti,The Lord of the Rings: The Two Towers (2002),2020-07-31,1
Andrea Zanoun,The Godfather (1972),2020-09-09,4
Marie Terra,The Godfather: Part II (1974),2020-11-08,4
Corentin Verdan,The Shawshank Redemption (1994),2021-03-13,5
Arthur Gerez,The Lord of the Rings: The Return of the King (2003),2020-08-04,2
Quentin Pravaz,Fight Club (1999),2021-04-29,2
Antonio Bouriche,Pulp Fiction (1994),2021-03-13,3
Laurence Verdan,The Lord of the Rings: The Fellowship of the Ring (2001),2020-10-22,2
Manuel Milio,Pulp Fiction (1994),2020-10-23,3
Mélissa La Spada,Pulp Fiction (1994),2021-06-17,2
Frédéric Mutti,Fight Club (1999),2020-11-24,2
Manuel Montmollin,The Dark Knight (2008),2020-09-02,4
Nicolas Kunz,"The Good, the Bad and the Ugly (1966)",2021-04-29,2
Julia Franco,Seven Samurai (1954),2020-09-10,0
Sélim Dumas,The Godfather (1972),2021-04-02,4
Raphaël Gerez,The Lord of the Rings: The Fellowship of the Ring (2001),2021-01-03,2
Sélim Terra,The Matrix (1999),2020-11-27,1
Nicolas Jacquier,The Matrix (1999),2021-02-02,1
Manuel Kunz,Inception (2010),2020-11-04,1
Murièle Franco,The Dark Knight (2008),2020-10-08,4
Manuel Dromard,Schindler's List (1993),2020-10-25,4
Murièle Berclaz,One Flew Over the Cuckoo's Nest (1975),2021-01-07,1
Corentin Gerez,12 Angry Men (1957),2020-12-23,4
Enea Lavanchy,The Lord of the Rings: The Fellowship of the Ring (2001),2021-06-14,2
Marie Montmollin,The Lord of the Rings: The Two Towers (2002),2021-01-29,2
Mélissa La Spada,The Shawshank Redemption (1994),2021-05-27,4
Sylvain Gerez,The Dark Knight (2008),2021-06-19,4
Mélissa Fragnière,Schindler's List (1993),2020-12-09,3
Michelle La Spada,Star Wars: Episode V - The Empire Strikes Back (1980),2021-02-12,1
Julien Rouge,The Godfather: Part II (1974),2021-02-13,3
Michelle Gerez,Forrest Gump (1994),2020-08-28,2
Antonio Jacquier,The Lord of the Rings: The Return of the King (2003),2021-02-07,3
Mathieu Franco,The Matrix (1999),2021-01-26,2
Frédéric Zanoun,The Lord of the Rings: The Return of the King (2003),2020-07-10,2
Michelle Franco,Schindler's List (1993),2020-11-07,4
Patrick Zanoun,Goodfellas (1990),2020-09-29,1
Laurence Dromard,The Godfather (1972),2021-02-10,4
Olivier Philippe Andoine,Fight Club (1999),2021-05-27,2
Michelle Jacquier,Fight Club (1999),2021-01-05,3
Mohammed Terra,The Shawshank Redemption (1994),2020-11-23,4
Arthur Rordorf,"The Good, the Bad and the Ugly (1966)",2021-03-23,2
Manuel Verdan,The Shawshank Redemption (1994),2020-12-06,4
Mathieu Lavanchy,The Shawshank Redemption (1994),2020-07-26,5
Georges Dromard,The Lord of the Rings: The Return of the King (2003),2020-10-23,3
Sylvain Di Marco,One Flew Over the Cuckoo's Nest (1975),2020-10-02,1
Julien Andoine,The Godfather: Part II (1974),2021-05-29,4
Georges Kairouani,The Godfather (1972),2021-06-26,3
Ericka Montmollin,The Shawshank Redemption (1994),2021-01-29,4
Julien Rouge,The Shawshank Redemption (1994),2020-12-16,5
Michelle Andoine,12 Angry Men (1957),2020-09-21,3
Olivier Rordorf,The Godfather (1972),2021-04-13,3
Olivier Rordorf,"The Good, the Bad and the Ugly (1966)",2021-06-11,2
Arthur Zanoun,Star Wars: Episode V - The Empire Strikes Back (1980),2020-07-04,1
Yannick Mutti,"The Good, the Bad and the Ugly (1966)",2020-09-06,3
Nicolas Pravaz,The Lord of the Rings: The Fellowship of the Ring (2001),2021-06-20,2
Olivier Philippe Pravaz,Pulp Fiction (1994),2020-09-22,3
Simon Rordorf,Schindler's List (1993),2021-04-01,3
Laurence Zanoun,The Lord of the Rings: The Return of the King (2003),2020-10-23,2
Patrick Tristan Kocher,One Flew Over the Cuckoo's Nest (1975),2021-02-18,1
Sélim Di Marco,The Godfather: Part II (1974),2021-06-26,4
Manuel Olsen,Fight Club (1999),2021-04-29,2
Simon Dumas,The Godfather (1972),2021-05-14,3
Mélissa Andoine,The Godfather (1972),2021-03-10,3
Exupéry Kairouani,Star Wars: Episode V - The Empire Strikes Back (1980),2020-09-15,2
Manuel Verdan,12 Angry Men (1957),2020-10-12,4
Nicolas Rossi,Star Wars: Episode V - The Empire Strikes Back (1980),2020-10-05,2
Julien Gerez,Forrest Gump (1994),2021-03-19,2
Olivier Mérot,The Dark Knight (2008),2021-02-24,4
Nicolas Kunz,The Shawshank Redemption (1994),2020-08-14,4
Murièle Olsen,The Godfather: Part II (1974),2020-08-12,3
Manuel Di Marco,Forrest Gump (1994),2021-04-29,1
Exupéry Kunz,Schindler's List (1993),2021-04-17,4
Sélim Jacquier,Goodfellas (1990),2021-06-20,0
Raphaël Mérot,Schindler's List (1993),2020-07-23,3
Yannick Terra,Fight Club (1999),2021-03-05,2
Murièle Rouge,The Godfather: Part II (1974),2020-09-02,3
Marie Zanoun,Seven Samurai (1954),2020-10-20,0
Frédéric Zanoun,Schindler's List (1993),2021-04-24,4
Olivier Philippe Mettreaux,The Shawshank Redemption (1994),2021-03-16,4
Thierry Zanoun,The Lord of the Rings: The Fellowship of the Ring (2001),2021-04-11,2
Yannick La Spada,The Shawshank Redemption (1994),2021-03-25,4
Julien Rami,The Dark Knight (2008),2020-09-17,4
Marie Mettreaux,Goodfellas (1990),2020-08-05,1
Julia Kairouani,The Lord of the Rings: The Return of the King (2003),2021-05-29,3
Laurence Dromard,Pulp Fiction (1994),2021-03-29,3
Exupéry Dumas,The Dark Knight (2008),2020-08-03,3
Julia Mettreaux,Seven Samurai (1954),2021-06-11,1
Olivier Philippe Mérot,Seven Samurai (1954),2021-03-06,0
Nicolas Pravaz,The Lord of the Rings: The Two Towers (2002),2021-05-22,2
Marie Di Marco,The Lord of the Rings: The Two Towers (2002),2020-08-19,2
Nicolas Jacquier,The Godfather (1972),2020-09-11,4
Enea Nicolier,Pulp Fiction (1994),2020-12-07,3
Olivier Philippe Dumas,The Lord of the Rings: The Fellowship of the Ring (2001),2021-06-17,2
Georges Verdan,The Godfather (1972),2020-11-18,4
Arthur Milio,Forrest Gump (1994),2020-09-23,2
Thierry Jacquier,Pulp Fiction (1994),2020-06-30,3
Patrick Rami,"The Good, the Bad and the Ugly (1966)",2020-08-23,3
Murièle Kunz,Inception (2010),2020-09-08,1
Julia Tristan Kocher,12 Angry Men (1957),2020-08-15,3
Frédéric Di Marco,Fight Club (1999),2020-08-11,2
Arthur Milio,The Dark Knight (2008),2021-03-03,4
Mouhssine Di Marco,Fight Club (1999),2020-09-04,3
Yannick Andoine,"The Good, the Bad and the Ugly (1966)",2021-05-16,2
Simon La Spada,Forrest Gump (1994),2021-06-23,1
Mathieu Mérot,Schindler's List (1993),2020-10-25,4
Olivier Gerez,The Lord of the Rings: The Fellowship of the Ring (2001),2021-01-13,3
Nicolas Milio,Schindler's List (1993),2021-03-31,4
Frédéric Verdan,The Godfather (1972),2021-03-26,4
Olivier Philippe Montmollin,The Shawshank Redemption (1994),2021-06-20,5
Frédéric Kunz,Schindler's List (1993),2020-08-26,3
Mélissa Mutti,The Godfather: Part II (1974),2020-09-17,3
Murièle Jacquier,Star Wars: Episode V - The Empire Strikes Back (1980),2021-02-23,2
Michelle Stella,The Shawshank Redemption (1994),2020-10-11,5
Antonio Jacquier,The Dark Knight (2008),2020-07-22,3
Mouhssine Nicolier,The Lord of the Rings: The Fellowship of the Ring (2001),2020-10-16,2
Antonio La Spada,Star Wars: Episode V - The Empire Strikes Back (1980),2021-02-13,1
Quentin Kunz,Pulp Fiction (1994),2021-05-24,3
Murièle Milio,The Lord of the Rings: The Fellowship of the Ring (2001),2020-10-14,3
Simon Rami,The Lord of the Rings: The Return of the King (2003),2021-03-12,2
Quentin Olsen,12 Angry Men (1957),2021-06-21,3
Quentin Olsen,The Dark Knight (2008),2021-01-22,4
Olivier Kunz,"The Good, the Bad and the Ugly (1966)",2020-07-05,3
Christophe Bouriche,"The Good, the Bad and the Ugly (1966)",2020-09-07,3
Sylvain Lavanchy,The Lord of the Rings: The Two Towers (2002),2021-03-29,2
Georges Badillo,The Lord of the Rings: The Fellowship of the Ring (2001),2020-09-02,2
Patrick Jacquier,"The Good, the Bad and the Ugly (1966)",2020-11-09,3
Exupéry Tristan Kocher,The Lord of the Rings: The Return of the King (2003),2020-10-23,2
Sélim Rouge,The Lord of the Rings: The Return of the King (2003),2021-04-25,3
Olivier Philippe Mérot,One Flew Over the Cuckoo's Nest (1975),2020-09-28,0
Mélissa Rossi,The Godfather: Part II (1974),2021-03-12,3
Christophe Stella,The Shawshank Redemption (1994),2021-02-19,5
Nicolas Mérot,Forrest Gump (1994),2020-08-03,2
Olivier Philippe Montmollin,The Matrix (1999),2021-03-03,2
Arthur Lavanchy,The Godfather: Part II (1974),2020-09-27,3
Exupéry Pravaz,Fight Club (1999),2021-01-07,3
Murièle Rouge,The Shawshank Redemption (1994),2020-08-31,4
Olivier Bouriche,The Matrix (1999),2020-09-25,2
Mélissa Tristan Kocher,Inception (2010),2020-07-24,1
Christophe Mérot,12 Angry Men (1957),2020-09-22,4
Exupéry Mutti,Inception (2010),2020-11-08,2
Murièle Jacquier,The Lord of the Rings: The Fellowship of the Ring (2001),2021-03-27,2
Andrea Berclaz,"The Good, the Bad and the Ugly (1966)",2020-08-03,2
Patrick Terra,Schindler's List (1993),2020-12-09,4
Sélim Olsen,"The Good, the Bad and the Ugly (1966)",2021-04-25,3
Julia Jacquier,The Shawshank Redemption (1994),2020-09-29,4
Exupéry Gerez,The Godfather (1972),2020-11-25,4
Mathieu Stella,The Lord of the Rings: The Fellowship of the Ring (2001),2021-02-16,3
Antonio Milio,Forrest Gump (1994),2021-01-11,1
Yannick Kunz,Star Wars: Episode V - The Empire Strikes Back (1980),2021-06-07,2
Olivier Philippe Nicolier,"The Good, the Bad and the Ugly (1966)",2020-10-17,3
Ericka Jacquier,The Lord of the Rings: The Two Towers (2002),2020-07-13,1
Manuel Rami,Pulp Fiction (1994),2020-10-06,3
Mouhssine Dumas,The Lord of the Rings: The Return of the King (2003),2020-07-10,2
Exupéry Mutti,Fight Club (1999),2020-10-29,3
Antonio Montmollin,The Dark Knight (2008),2021-01-13,3
Quentin Dromard,Pulp Fiction (1994),2021-01-17,2
Olivier Philippe Stella,The Dark Knight (2008),2021-06-03,4
Sylvain Mérot,The Dark Knight (2008),2020-10-13,4
Antonio Mettreaux,Pulp Fiction (1994),2020-08-27,3
Quentin Fragnière,Schindler's List (1993),2021-06-10,3
Marie Rordorf,"The Good, the Bad and the Ugly (1966)",2021-01-15,3
Julia Rordorf,The Matrix (1999),2020-11-25,2
Mathieu Mettreaux,"The Good, the Bad and the Ugly (1966)",2021-01-05,2
Mathieu Badillo,Goodfellas (1990),2021-01-20,0
Sélim Stella,Fight Club (1999),2021-01-04,2
Christophe Badillo,Inception (2010),2020-09-24,1
Manuel Lavanchy,The Matrix (1999),2020-08-03,2
Ericka Franco,The Godfather: Part II (1974),2020-12-27,4
Mélissa Mettreaux,The Godfather (1972),2020-07-02,4
Mathieu Rami,Goodfellas (1990),2020-07-17,0
Raphaël Pravaz,The Lord of the Rings: The Return of the King (2003),2021-05-08,3
Ericka Rordorf,The Godfather (1972),2020-09-15,4
Mouhssine Milio,"The Good, the Bad and the Ugly (1966)",2021-06-13,2
Sélim Olsen,Fight Club (1999),2020-08-09,2
Olivier Philippe Kunz,One Flew Over the Cuckoo's Nest (1975),2021-06-05,0
Olivier Philippe Tristan Kocher,The Lord of the Rings: The Return of the King (2003),2020-10-20,2
Mélissa Nicolier,Inception (2010),2021-06-17,1
Enea Rossi,Fight Club (1999),2020-12-07,3
Christophe Rordorf,The Lord of the Rings: The Fellowship of the Ring (2001),2020-08-28,2
Manuel Jacquier,12 Angry Men (1957),2021-03-08,3
Mouhssine Di Marco,The Godfather: Part II (1974),2020-09-11,3
Patrick Kunz,Inception (2010),2020-07-28,1
Raphaël Milio,The Lord of the Rings: The Fellowship of the Ring (2001),2021-03-01,3
Thierry Milio,Inception (2010),2020-12-07,2
Nicolas Pravaz,The Shawshank Redemption (1994),2020-07-22,5
Sélim Andoine,The Godfather (1972),2020-12-08,4
Yannick Montmollin,The Lord of the Rings: The Fellowship of the Ring (2001),2020-10-18,2
Ericka Bouriche,The Lord of the Rings: The Fellowship of the Ring (2001),2020-09-12,3
Julien Nicolier,Pulp Fiction (1994),2021-05-20,3
Thierry Pravaz,Pulp Fiction (1994),2021-05-06,3
Mouhssine Andoine,Schindler's List (1993),2021-02-13,3
Sélim Di Marco,One Flew Over the Cuckoo's Nest (1975),2021-04-22,0
Manuel Stella,One Flew Over the Cuckoo's Nest (1975),2021-04-10,1
Simon Verdan,The Lord of the Rings: The Return of the King (2003),2020-08-06,3
Exupéry Rami,Forrest Gump (1994),2020-11-14,1
Raphaël Pravaz,The Godfather (1972),2021-04-06,4
Sélim Dumas,Inception (2010),2020-11-23,1
Laurence Verdan,Fight Club (1999),2020-07-09,2
Antonio Pravaz,The Godfather: Part II (1974),2021-03-15,3
Mouhssine Nicolier,The Shawshank Redemption (1994),2021-03-21,4
Yannick Dumas,Goodfellas (1990),2020-10-18,1
Manuel Olsen,Pulp Fiction (1994),2020-08-26,3
Simon Nicolier,The Lord of the Rings: The Two Towers (2002),2021-03-17,1
Julia Dromard,The Lord of the Rings: The Two Towers (2002),2021-05-22,1
Patrick Mutti,The Lord of the Rings: The Return of the King (2003),2020-11-26,3
Enea Tristan Kocher,The Godfather: Part II (1974),2021-06-11,4
