name,movie,date,rating
Antonio Dumas,Star Wars: Episode V - The Empire Strikes Back (1980),2022-02-02,1
Raphaël Pravaz,Inception (2010),2022-01-16,1
Quentin Fragnière,The Godfather: Part II (1974),2022-04-29,4
Frédéric Berclaz,Schindler's List (1993),2021-12-12,4
Michelle La Spada,Fight Club (1999),2021-09-28,3
Patrick Bouriche,The Matrix (1999),2021-07-24,1
Olivier Philippe Badillo,The Lord of the Rings: The Return of the King (2003),2021-08-24,3
Julien Rouge,One Flew Over the Cuckoo's Nest (1975),2022-05-12,1
Mélissa Tristan Kocher,Pulp Fiction (1994),2022-06-06,2
Olivier Verdan,Star Wars: Episode V - The Empire Strikes Back (1980),2021-12-15,2
Julien Rami,12 Angry Men (1957),2021-09-20,4
Manuel Dumas,The Godfather: Part II (1974),2021-11-15,3
Sélim Kairouani,12 Angry Men (1957),2022-04-13,3
Michelle Rordorf,The Lord of the Rings: The Return of the King (2003),2022-04-18,2
Sélim Badillo,Fight Club (1999),2022-04-14,2
Julia Rossi,The Lord of the Rings: The Fellowship of the Ring (2001),2022-02-06,2
Christophe Gerez,The Shawshank Redemption (1994),2021-12-18,4
Sylvain Lavanchy,Schindler's List (1993),2022-05-07,3
Arthur Stella,Fight Club (1999),2021-10-20,2
Raphaël Nicolier,The Lord of the Rings: The Return of the King (2003),2021-11-23,2
Murièle Verdan,Star Wars: Episode V - The Empire Strikes Back (1980),2021-12-12,2
Olivier Berclaz,The Lord of the Rings: The Fellowship of the Ring (2001),2021-12-15,2
Sylvain Stella,Goodfellas (1990),2022-06-01,0
Frédéric Dromard,The Dark Knight (2008),2022-02-02,3
Patrick Mettreaux,The Lord of the Rings: The Two Towers (2002),2022-01-11,2
Antonio Mutti,The Shawshank Redemption (1994),2022-06-04,4
Andrea Dromard,The Lord of the Rings: The Fellowship of the Ring (2001),2022-01-23,3
Marie Stella,The Godfather (1972),2022-02-01,3
Mohammed Rossi,The Godfather: Part II (1974),2022-01-15,3
Enea Andoine,The Dark Knight (2008),2022-03-07,3
Marie Jacquier,12 Angry Men (1957),2022-06-05,3
Exupéry Rossi,The Shawshank Redemption (1994),2021-10-28,4
Sylvain Zanoun,The Godfather: Part II (1974),2021-08-14,3
Thierry Dumas,The Lord of the Rings: The Return of the King (2003),2021-06-19,2
Frédéric Mérot,The Godfather (1972),2021-09-29,4
Frédéric Badillo,The Lord of the Rings: The Fellowship of the Ring (2001),2021-08-09,2
Exupéry Milio,Seven (1995),2021-12-01,1
Quentin Berclaz,The Lord of the Rings: The Two Towers (2002),2022-01-12,2
Julien Fragnière,Star Wars: Episode V - The Empire Strikes Back (1980),2022-01-28,1
Yannick Dromard,Star Wars: Episode V - The Empire Strikes Back (1980),2022-04-03,2
Mouhssine Mettreaux,The Shawshank Redemption (1994),2022-05-21,4
Marie Bouriche,The Lord of the Rings: The Return of the King (2003),2022-03-21,2
Michelle Verdan,The Matrix (1999),2021-10-17,2
Quentin Kunz,One Flew Over the Cuckoo's Nest (1975),2022-02-12,1
Georges Kairouani,Star Wars: Episode V - The Empire Strikes Back (1980),2022-05-11,1
Thierry Rouge,Fight Club (1999),2021-11-02,3
Olivier Kunz,"The Good, the Bad and the Ugly (1966)",2022-03-04,3
Murièle Lavanchy,Inception (2010),2022-04-23,1
Julien Kairouani,Inception (2010),2021-10-23,2
Raphaël Mettreaux,Inception (2010),2021-08-06,1
Julia Rouge,Schindler's List (1993),2021-09-14,3
Antonio Kunz,The Dark Knight (2008),2022-05-03,4
Raphaël Franco,The Lord of the Rings: The Two Towers (2002),2021-08-19,2
Thierry Tristan Kocher,The Lord of the Rings: The Two Towers (2002),2022-01-23,2
Mouhssine Milio,The Lord of the Rings: The Fellowship of the Ring (2001),2021-08-16,2
Mohammed Tristan Kocher,The Dark Knight (2008),2021-10-12,3
Olivier Jacquier,Pulp Fiction (1994),2021-07-17,3
Patrick Montmollin,Star Wars: Episode V - The Empire Strikes Back (1980),2022-04-20,2
Olivier Philippe Terra,Pulp Fiction (1994),2021-11-24,2
Andrea Rouge,The Lord of the Rings: The Two Towers (2002),2022-03-28,2
Olivier Rossi,The Lord of the Rings: The Two Towers (2002),2021-12-07,2
Corentin Mettreaux,Inception (2010),2022-02-21,1
Christophe Mérot,The Lord of the Rings: The Return of the King (2003),2022-04-21,3
Yannick Dromard,Fight Club (1999),2021-11-05,2
Patrick Berclaz,The Shawshank Redemption (1994),2022-06-07,5
Frédéric Kairouani,The Shawshank Redemption (1994),2021-08-25,4
Simon Kunz,Fight Club (1999),2022-04-06,2
Georges Rordorf,Star Wars: Episode V - The Empire Strikes Back (1980),2022-03-21,2
Julia Mutti,Inception (2010),2021-06-24,2
Sylvain Kunz,12 Angry Men (1957),2021-10-06,4
Ericka La Spada,Goodfellas (1990),2021-11-23,1
Antonio Pravaz,The Shawshank Redemption (1994),2022-03-15,5
Patrick Kunz,The Lord of the Rings: The Fellowship of the Ring (2001),2021-09-21,2
Michelle Andoine,The Lord of the Rings: The Return of the King (2003),2022-02-17,2
Exupéry Jacquier,The Dark Knight (2008),2021-12-22,3
Simon Bouriche,Fight Club (1999),2021-10-28,3
Frédéric Andoine,Fight Club (1999),2022-04-30,3
Antonio Mettreaux,Star Wars: Episode V - The Empire Strikes Back (1980),2021-09-18,1
Georges Franco,The Godfather (1972),2022-04-08,3
Yannick Nicolier,The Godfather: Part II (1974),2022-01-05,3
Ericka Terra,The Matrix (1999),2022-02-23,2
Enea Rouge,Schindler's List (1993),2021-08-26,3
Exupéry Mettreaux,The Dark Knight (2008),2022-05-17,3
Sylvain Terra,Pulp Fiction (1994),2022-06-16,2
Raphaël Andoine,The Lord of the Rings: The Fellowship of the Ring (2001),2022-05-24,3
Exupéry Rordorf,The Lord of the Rings: The Return of the King (2003),2021-07-14,2
Enea Dumas,The Godfather (1972),2022-04-18,3
Andrea Kairouani,Goodfellas (1990),2022-05-17,1
Quentin Stella,Inception (2010),2021-09-15,1
Simon Di Marco,Pulp Fiction (1994),2021-10-30,2
Manuel Dumas,"The Good, the Bad and the Ugly (1966)",2022-03-19,3
Sélim Rordorf,12 Angry Men (1957),2022-06-06,3
Georges Tristan Kocher,The Godfather: Part II (1974),2021-08-16,3
Exupéry Olsen,Star Wars: Episode V - The Empire Strikes Back (1980),2021-07-13,2
Julia Jacquier,The Dark Knight (2008),2021-10-04,3
Patrick Kunz,Pulp Fiction (1994),2021-07-25,3
Sélim Kairouani,The Shawshank Redemption (1994),2021-08-29,4
Raphaël Nicolier,Seven Samurai (1954),2021-08-20,1
Nicolas Terra,Fight Club (1999),2021-10-16,2
Sylvain La Spada,Pulp Fiction (1994),2021-10-18,3
Ericka Montmollin,The Matrix (1999),2022-02-25,2
Exupéry Andoine,Schindler's List (1993),2021-11-13,4
Marie Berclaz,The Lord of the Rings: The Two Towers (2002),2021-08-26,2
Yannick Berclaz,The Shawshank Redemption (1994),2022-05-24,5
Olivier Philippe Mettreaux,12 Angry Men (1957),2022-04-13,4
Arthur Di Marco,The Godfather (1972),2022-06-12,4
Patrick La Spada,Pulp Fiction (1994),2022-01-12,2
Murièle Bouriche,Inception (2010),2021-11-04,2
Enea Mutti,Star Wars: Episode V - The Empire Strikes Back (1980),2021-12-18,1
Marie Lavanchy,The Godfather (1972),2021-12-06,4
Marie Terra,The Godfather (1972),2021-06-29,3
Arthur Mérot,Pulp Fiction (1994),2022-01-27,3
Olivier Philippe Gerez,The Lord of the Rings: The Fellowship of the Ring (2001),2022-05-13,2
Corentin La Spada,12 Angry Men (1957),2021-12-07,3
Olivier Philippe Rouge,Star Wars: Episode V - The Empire Strikes Back (1980),2021-12-30,1
Thierry Berclaz,Star Wars: Episode V - The Empire Strikes Back (1980),2022-01-20,1
Nicolas Verdan,Forrest Gump (1994),2021-09-12,1
Corentin Montmollin,The Godfather (1972),2022-02-05,3
Nicolas Gerez,One Flew Over the Cuckoo's Nest (1975),2021-08-07,0
Christophe Berclaz,Schindler's List (1993),2021-11-10,4
Raphaël Franco,One Flew Over the Cuckoo's Nest (1975),2021-12-17,0
Michelle Mérot,Seven Samurai (1954),2021-12-14,0
Raphaël Dromard,Forrest Gump (1994),2021-07-31,2
Laurence Jacquier,12 Angry Men (1957),2022-05-05,3
Laurence Kairouani,Schindler's List (1993),2021-10-15,4
Manuel Bouriche,The Godfather (1972),2021-07-25,3
Corentin Berclaz,The Dark Knight (2008),2021-11-15,3
Julien Berclaz,Seven Samurai (1954),2021-07-20,1
Patrick Pravaz,Goodfellas (1990),2022-05-02,1
Ericka Dumas,Inception (2010),2022-05-07,1
Michelle Jacquier,"The Good, the Bad and the Ugly (1966)",2022-03-11,3
Thierry Terra,The Shawshank Redemption (1994),2022-02-28,5
Olivier Philippe Rossi,"The Good, the Bad and the Ugly (1966)",2022-05-28,3
Murièle Dumas,Seven Samurai (1954),2022-03-13,0
Mohammed Olsen,Pulp Fiction (1994),2021-06-27,3
Olivier Zanoun,The Shawshank Redemption (1994),2022-04-14,4
Mouhssine Lavanchy,One Flew Over the Cuckoo's Nest (1975),2022-04-14,0
Corentin Montmollin,The Godfather: Part II (1974),2021-12-08,3
Yannick Lavanchy,The Shawshank Redemption (1994),2022-05-26,4
Michelle Badillo,Fight Club (1999),2021-11-27,3
Mohammed Zanoun,12 Angry Men (1957),2021-10-21,4
Mohammed Jacquier,The Shawshank Redemption (1994),2022-06-15,4
Marie Kunz,The Dark Knight (2008),2022-03-28,4
Laurence Mutti,The Matrix (1999),2021-11-16,2
Sylvain Bouriche,"The Good, the Bad and the Ugly (1966)",2021-08-26,3
Mathieu Berclaz,The Shawshank Redemption (1994),2022-02-17,5
Olivier Rouge,The Godfather (1972),2022-05-08,4
Mohammed Rordorf,Star Wars: Episode V - The Empire Strikes Back (1980),2021-11-12,1
Exupéry Verdan,The Dark Knight (2008),2022-05-16,3
Olivier Mettreaux,The Godfather (1972),2021-08-15,4
Exupéry Lavanchy,Inception (2010),2022-02-11,2
Arthur Montmollin,Pulp Fiction (1994),2021-08-10,2
Nicolas Rouge,The Lord of the Rings: The Fellowship of the Ring (2001),2021-08-27,2
Julia Dumas,The Matrix (1999),2022-05-01,2
Olivier Mutti,Schindler's List (1993),2021-07-14,3
Frédéric Verdan,Inception (2010),2022-03-15,2
Georges Dromard,The Lord of the Rings: The Fellowship of the Ring (2001),2021-08-03,3
Raphaël Mutti,The Lord of the Rings: The Return of the King (2003),2022-01-10,3
Christophe Nicolier,12 Angry Men (1957),2021-11-09,3
Patrick Bouriche,The Lord of the Rings: The Two Towers (2002),2022-02-25,1
Andrea Olsen,The Godfather (1972),2022-03-10,3
Andrea Rami,"The Good, the Bad and the Ugly (1966)",2022-01-27,3
Olivier Philippe Milio,The Dark Knight (2008),2022-06-03,3
Sylvain Mettreaux,The Lord of the Rings: The Fellowship of the Ring (2001),2022-02-09,2
Exupéry Stella,Inception (2010),2021-08-02,2
Ericka Verdan,Fight Club (1999),2022-02-08,2
Georges Pravaz,Pulp Fiction (1994),2021-08-17,3
Nicolas Kunz,The Lord of the Rings: The Return of the King (2003),2022-01-13,3
Yannick Mutti,The Lord of the Rings: The Two Towers (2002),2021-09-06,1
Mathieu Montmollin,Seven Samurai (1954),2021-06-22,0
Mélissa Lavanchy,12 Angry Men (1957),2021-12-23,4
Raphaël Nicolier,12 Angry Men (1957),2021-09-05,4
Corentin Rami,The Godfather: Part II (1974),2021-10-09,3
Murièle Montmollin,The Lord of the Rings: The Fellowship of the Ring (2001),2021-06-21,2
Olivier Andoine,The Godfather: Part II (1974),2021-10-27,3
Julia Di Marco,Inception (2010),2021-11-02,2
Ericka Terra,The Lord of the Rings: The Two Towers (2002),2022-03-23,2
Nicolas Stella,12 Angry Men (1957),2022-04-07,4
Georges Pravaz,12 Angry Men (1957),2021-07-02,3
Murièle Kunz,The Shawshank Redemption (1994),2022-03-25,5
Marie Mérot,The Godfather: Part II (1974),2022-01-08,3
Michelle Gerez,The Lord of the Rings: The Return of the King (2003),2022-03-30,3
Sélim Mérot,Star Wars: Episode V - The Empire Strikes Back (1980),2021-10-27,2
Andrea Nicolier,The Lord of the Rings: The Return of the King (2003),2022-06-05,3
Murièle Andoine,The Matrix (1999),2021-07-10,2
Arthur Rami,Forrest Gump (1994),2021-11-08,1
Laurence Kairouani,The Dark Knight (2008),2022-04-02,3
Georges Jacquier,The Lord of the Rings: The Fellowship of the Ring (2001),2021-10-10,3
Georges Terra,The Lord of the Rings: The Fellowship of the Ring (2001),2021-11-16,3
Julia Andoine,Star Wars: Episode V - The Empire Strikes Back (1980),2021-12-14,1
Mélissa Mutti,Schindler's List (1993),2022-02-01,4
Patrick Fragnière,Schindler's List (1993),2021-08-11,4
Georges La Spada,The Shawshank Redemption (1994),2021-11-27,4
Frédéric Gerez,Schindler's List (1993),2022-01-03,3
Georges Berclaz,Seven Samurai (1954),2021-12-15,0
Andrea Franco,Schindler's List (1993),2021-12-07,4
Andrea Kunz,The Shawshank Redemption (1994),2021-10-30,4
Yannick Rami,The Godfather (1972),2021-10-28,3
Laurence Di Marco,The Lord of the Rings: The Fellowship of the Ring (2001),2022-04-12,2
Michelle Milio,The Lord of the Rings: The Return of the King (2003),2022-03-05,2
Mélissa Bouriche,Schindler's List (1993),2022-03-02,3
Julia Gerez,Forrest Gump (1994),2022-02-11,2
Olivier Stella,Star Wars: Episode V - The Empire Strikes Back (1980),2022-01-30,2
Julia Andoine,Seven Samurai (1954),2022-06-04,0
Georges Gerez,"The Good, the Bad and the Ugly (1966)",2022-02-07,2
Mathieu Andoine,One Flew Over the Cuckoo's Nest (1975),2021-12-06,0
Marie Zanoun,Pulp Fiction (1994),2021-11-26,3
Yannick Terra,Star Wars: Episode V - The Empire Strikes Back (1980),2022-03-01,1
Mouhssine Nicolier,Forrest Gump (1994),2021-10-09,2
Mouhssine Nicolier,The Godfather (1972),2021-10-11,3
Ericka Rossi,Inception (2010),2022-05-08,1
Mouhssine Bouriche,Forrest Gump (1994),2022-03-03,1
Sylvain Tristan Kocher,The Godfather: Part II (1974),2021-07-12,4
Mohammed Dromard,The Shawshank Redemption (1994),2021-12-04,4
Sélim Milio,"The Good, the Bad and the Ugly (1966)",2022-06-14,2
Mathieu Verdan,Fight Club (1999),2021-10-14,3
Michelle Franco,The Lord of the Rings: The Fellowship of the Ring (2001),2022-03-21,2
Sélim Mutti,The Dark Knight (2008),2022-04-20,3
Ericka Bouriche,The Dark Knight (2008),2021-12-13,3
Nicolas Pravaz,12 Angry Men (1957),2021-07-16,4
Mouhssine Mutti,12 Angry Men (1957),2022-04-29,4
Corentin Verdan,The Lord of the Rings: The Fellowship of the Ring (2001),2022-05-16,2
Mathieu Lavanchy,Pulp Fiction (1994),2022-06-15,2
Enea Kunz,The Godfather: Part II (1974),2021-12-19,4
Christophe Pravaz,The Godfather: Part II (1974),2022-01-13,4
Corentin Tristan Kocher,The Matrix (1999),2021-07-09,1
Mathieu Mérot,Goodfellas (1990),2021-10-31,0
Olivier Kairouani,Forrest Gump (1994),2021-12-09,2
Julia Franco,The Godfather: Part II (1974),2022-02-01,3
Julien Pravaz,The Lord of the Rings: The Two Towers (2002),2022-03-09,2
Mohammed Olsen,The Matrix (1999),2021-07-24,1
Frédéric Andoine,The Lord of the Rings: The Fellowship of the Ring (2001),2021-08-06,2
Yannick Berclaz,Inception (2010),2022-01-17,1
Mouhssine Rordorf,Forrest Gump (1994),2022-02-18,2
Arthur Rami,Pulp Fiction (1994),2021-12-10,3
Andrea Rordorf,The Godfather (1972),2022-01-20,4
Ericka Zanoun,Goodfellas (1990),2021-11-04,0
Ericka Verdan,Schindler's List (1993),2021-10-13,4
Exupéry Verdan,The Godfather (1972),2022-06-07,3
Corentin Montmollin,The Lord of the Rings: The Fellowship of the Ring (2001),2022-04-02,2
Mélissa La Spada,Forrest Gump (1994),2021-12-03,1
Olivier Philippe Mutti,One Flew Over the Cuckoo's Nest (1975),2021-11-18,1
Olivier Philippe Montmollin,Schindler's List (1993),2021-10-22,4
Antonio Bouriche,The Dark Knight (2008),2021-12-09,3
Michelle Dromard,"The Good, the Bad and the Ugly (1966)",2022-04-14,2
Christophe Badillo,"The Good, the Bad and the Ugly (1966)",2022-05-10,2
Laurence Mutti,The Lord of the Rings: The Fellowship of the Ring (2001),2022-04-05,3
Mohammed Berclaz,The Lord of the Rings: The Two Towers (2002),2022-01-18,1
Mouhssine Tristan Kocher,Fight Club (1999),2021-10-18,3
Manuel Gerez,The Matrix (1999),2021-12-11,1
Laurence Andoine,The Lord of the Rings: The Fellowship of the Ring (2001),2022-05-02,2
Nicolas Dromard,The Lord of the Rings: The Return of the King (2003),2022-01-28,2
Olivier Dumas,The Lord of the Rings: The Fellowship of the Ring (2001),2022-02-16,3
Julien Milio,Pulp Fiction (1994),2021-12-16,3
Christophe Franco,Star Wars: Episode V - The Empire Strikes Back (1980),2021-07-29,2
Mouhssine Rordorf,The Matrix (1999),2022-02-10,2
Arthur Mutti,The Godfather: Part II (1974),2021-07-17,3
Arthur Gerez,The Lord of the Rings: The Return of the King (2003),2021-08-16,3
Yannick Gerez,The Lord of the Rings: The Two Towers (2002),2022-03-08,2
Ericka Pravaz,12 Angry Men (1957),2022-02-25,3
Mélissa Dumas,The Lord of the Rings: The Two Towers (2002),2021-12-17,1
Mouhssine Milio,The Godfather: Part II (1974),2021-09-24,4
Olivier Philippe Mettreaux,Goodfellas (1990),2021-09-22,1
Yannick Mérot,Forrest Gump (1994),2021-11-17,1
Julia Terra,The Godfather: Part II (1974),2021-07-26,3
Corentin Mutti,The Shawshank Redemption (1994),2021-10-28,4
Simon Dromard,The Matrix (1999),2022-02-20,1
Julien Mettreaux,Inception (2010),2022-05-24,1
Exupéry Di Marco,The Godfather (1972),2021-12-17,3
Corentin Olsen,The Lord of the Rings: The Two Towers (2002),2021-08-30,2
Corentin Andoine,The Dark Knight (2008),2021-11-28,3
Christophe Mérot,Fight Club (1999),2022-03-24,2
Simon Rami,Forrest Gump (1994),2021-07-22,2
Nicolas La Spada,The Godfather: Part II (1974),2022-04-23,3
Laurence Dumas,Fight Club (1999),2022-02-02,3
Georges Gerez,Goodfellas (1990),2022-01-15,0
Mathieu Rossi,Schindler's List (1993),2021-10-26,3
Olivier Philippe Rordorf,12 Angry Men (1957),2021-10-16,4
Patrick Nicolier,The Godfather: Part II (1974),2022-05-22,3
Andrea Lavanchy,The Shawshank Redemption (1994),2021-07-26,4
Thierry Gerez,The Godfather: Part II (1974),2022-05-28,3
Antonio Rouge,Star Wars: Episode V - The Empire Strikes Back (1980),2021-08-08,1
Corentin Franco,The Dark Knight (2008),2022-04-25,4
Julia La Spada,Seven Samurai (1954),2021-09-18,1
Patrick La Spada,The Godfather (1972),2021-08-14,4
Quentin Rami,The Shawshank Redemption (1994),2022-04-30,4
Julia Kunz,The Lord of the Rings: The Return of the King (2003),2021-12-07,2
Mélissa Lavanchy,Schindler's List (1993),2022-04-07,3
Yannick Fragnière,Forrest Gump (1994),2021-07-26,2
Yannick Fragnière,Goodfellas (1990),2021-11-07,1
Mohammed Gerez,The Lord of the Rings: The Fellowship of the Ring (2001),2021-07-06,2
Nicolas Rami,The Shawshank Redemption (1994),2022-01-20,5
Arthur Zanoun,Pulp Fiction (1994),2021-08-27,3
Georges Rami,The Godfather (1972),2021-06-19,4
Christophe Dromard,The Godfather: Part II (1974),2022-02-17,3
Sylvain Stella,The Godfather (1972),2022-03-28,4
Marie Zanoun,"The Good, the Bad and the Ugly (1966)",2022-04-23,2
Ericka Mérot,The Shawshank Redemption (1994),2021-07-08,5
Raphaël Rouge,The Lord of the Rings: The Fellowship of the Ring (2001),2021-11-04,3
Antonio Berclaz,The Godfather: Part II (1974),2021-08-23,4
Frédéric Berclaz,The Godfather (1972),2022-03-01,3
Enea Olsen,Fight Club (1999),2022-04-29,3
Ericka La Spada,Fight Club (1999),2021-11-29,3
Exupéry Zanoun,The Godfather: Part II (1974),2021-12-07,3
Michelle Jacquier,The Dark Knight (2008),2022-06-01,3
Georges Di Marco,Schindler's List (1993),2021-10-26,3
Olivier Philippe Rossi,Forrest Gump (1994),2021-08-09,1
Enea Franco,The Godfather (1972),2022-02-11,3
Michelle Berclaz,Forrest Gump (1994),2021-10-07,2
Quentin Kairouani,The Dark Knight (2008),2021-12-16,4
Christophe Rouge,The Lord of the Rings: The Return of the King (2003),2021-11-22,3
Sélim Terra,Pulp Fiction (1994),2021-08-17,3
Michelle Tristan Kocher,The Lord of the Rings: The Fellowship of the Ring (2001),2022-04-23,2
Corentin Rossi,Star Wars: Episode V - The Empire Strikes Back (1980),2021-06-21,2
Christophe Lavanchy,The Matrix (1999),2022-05-05,1
Nicolas Lavanchy,The Godfather: Part II (1974),2022-06-08,3
Christophe Montmollin,The Shawshank Redemption (1994),2022-02-08,4
Michelle Franco,The Dark Knight (2008),2021-06-26,4
Patrick Mérot,Inception (2010),2021-08-13,1
Sylvain Rordorf,Inception (2010),2021-12-28,1
Mathieu Jacquier,The Lord of the Rings: The Fellowship of the Ring (2001),2021-06-27,2
Murièle Kunz,The Lord of the Rings: The Fellowship of the Ring (2001),2021-09-19,2
Mohammed La Spada,Schindler's List (1993),2022-05-18,3
Exupéry Mettreaux,The Godfather (1972),2022-05-03,4
Corentin Mettreaux,Schindler's List (1993),2021-09-26,3
Laurence Rordorf,12 Angry Men (1957),2021-07-18,4
Michelle Rami,Fight Club (1999),2022-05-29,2
Julia Mérot,The Godfather: Part II (1974),2022-01-12,3
Yannick Jacquier,Inception (2010),2021-08-24,2
Manuel Montmollin,The Dark Knight (2008),2022-05-07,4
Thierry Andoine,The Godfather (1972),2022-02-12,3
Yannick Rossi,Inception (2010),2022-05-15,1
Antonio Franco,Inception (2010),2021-07-27,1
Julien Badillo,Pulp Fiction (1994),2021-08-26,3
